Area Code (FAO),Year,population,yield,harvested,Value
68,1983,54592.379,51274,4826000.0,24745008.0
68,1984,54845.98,64597,5105000.0,32977008.0
68,1985,55108.106,59999,4797400.0,28784000.0
68,1986,55371.639,54487,4858900.0,26474784.0
68,1987,55641.541,55584,4932100.0,27414576.0
68,1988,55911.478,61509,4721000.0,29038496.0
68,1989,56169.948,63480,5013000.0,31822304.0
68,1990,56412.897,64787,5147000.0,33345808.0
68,1991,56645.215,66764,5146847.0,34362204.0
68,1992,56864.048,63992,5077312.0,32490755.0
68,1993,57053.732,64739,4510466.0,29200263.0
68,1994,57230.065,66685,4572752.0,30493197.0
68,1995,57420.354,65079,4743444.0,30869729.0
68,1996,57623.178,71361,5035701.0,35935157.0
68,1997,57839.363,66288,5108308.0,33862198.0
68,1998,58080.344,76063,5232624.0,39801138.0
68,1999,58352.208,72395,5104076.0,36950991.0
68,2000,58665.453,71175,5248436.0,37355957.0
68,2001,59014.772,66169,4767362.0,31545319.0
68,2002,59372.786,74455,5229556.0,38936515.0
68,2003,59728.262,62500,4876697.0,30479362.0
68,2004,60108.438,75788,5237005.0,39690180.0
68,2005,60510.079,69887,5277999.0,36886103.0
68,2006,60919.15,67414,5245735.0,35363563.0
68,2007,61329.376,62542,5238602.0,32763446.0
68,2008,61721.009,71018,5492443.0,39006372.0
68,2009,62093.296,74478,5147394.0,38336865.0
68,2010,62444.567,70405,5426820.0,38207431.0
68,2011,62775.268,66563,5407328.0,35992794.0
68,2012,63071.416,71512,5297826.0,37885742.0
68,2013,63335.18,72656,5319778.0,38651472.0
68,2014,63588.491,73530,5297210.0,38950202.0
68,2015,63809.769,78008,5480208.0,42750027.0
68,2016,63989.319,52896,5542247.0,29316331.0
68,2017,64144.086,72538,5332084.0,38677896.0
68,2018,64277.808,67680,5234090.0,35424140.0
68,2019,64399.759,77428,5244250.0,40604960.0
68,2020,64480.053,66803,4512420.0,30144110.0
73,1992,5239.328,17674,107900.0,190700.0
73,1993,5127.511,14250,80000.0,114000.0
73,1994,4997.913,13244,67500.0,89400.0
73,1995,4877.676,13032,58700.0,76500.0
73,1996,4761.272,14039,76500.0,107400.0
73,1997,4640.032,17109,170500.0,291700.0
73,1998,4518.405,10872,133030.0,144629.0
73,1999,4394.501,20325,111228.0,226073.0
73,2000,4265.172,10430,85723.0,89406.0
73,2001,4144.481,26883,114006.0,306479.0
73,2002,4061.128,16984,117568.0,199675.0
73,2003,4017.825,19347,116513.0,225414.0
73,2004,3988.86,18165,102303.0,185834.0
73,2005,3961.182,19889,95598.0,190137.0
73,2006,3933.867,12469,55900.0,69700.0
73,2007,3906.47,16682,44900.0,74900.0
73,2008,3879.698,16834,47700.0,80300.0
73,2009,3855.2,10737,50200.0,53900.0
73,2010,3836.831,10189,47500.0,48400.0
73,2011,3821.662,20684,46800.0,96800.0
73,2012,3804.356,16989,47500.0,80700.0
73,2013,3786.023,18367,44100.0,81000.0
73,2014,3774.235,13533,35100.0,47500.0
73,2015,3771.132,25791,48700.0,125600.0
73,2016,3771.11,25732,49200.0,126600.0
73,2017,3771.9,22149,44200.0,97900.0
73,2018,3772.325,24734,43300.0,107100.0
73,2019,3770.811,23341,43100.0,100600.0
73,2020,3765.912,22022,46500.0,102400.0
79,1961,73604.346,28607,1774628.0,5076707.0
79,1962,74194.417,33898,1742400.0,5906465.0
79,1963,74796.217,33934,1808211.0,6135981.0
79,1964,75423.245,34845,1880078.0,6551198.0
79,1965,76037.469,32321,1902596.0,6149342.0
79,1966,76618.716,32325,1872840.0,6053960.0
79,1967,77173.553,40216,1947141.0,7830615.0
79,1968,77646.126,42162,2033856.0,8575084.0
79,1969,78012.485,38877,2054492.0,7987161.0
79,1970,78294.583,37264,2091560.0,7794037.0
79,1971,78511.398,44229,2177684.0,9631772.0
79,1972,78643.556,40380,2315879.0,9351589.0
79,1973,78667.466,43477,2299046.0,9995657.0
79,1974,78620.534,46257,2359547.0,10914574.0
79,1975,78513.511,43188,2257525.0,9749836.0
79,1976,78364.216,39344,2393376.0,9416595.0
79,1977,78221.272,43553,2330285.0,10149096.0
79,1978,78071.549,48869,2305177.0,11265143.0
79,1979,77915.727,47776,2339502.0,11177128.0
79,1980,77786.703,47389,2374806.0,11253864.0
79,1981,77684.489,48797,2306455.0,11254906.0
79,1982,77610.43,52433,2168642.0,11370906.0
79,1983,77566.064,52084,2409210.0,12548219.0
79,1984,77568.572,59331,2380860.0,14125965.0
79,1985,77638.808,58295,2367540.0,13801524.0
79,1986,77803.357,60919,2396842.0,14601295.0
79,1987,78090.895,57757,2418963.0,13971181.0
79,1988,78477.53,62266,2508698.0,15620731.0
79,1989,78916.438,56815,2553725.0,14509067.0
79,1990,79370.196,62734,2429610.0,15241870.0
79,1991,79801.988,67712,2453332.0,16611967.0
79,1992,80205.03,59811,2598471.0,15541661.0
79,1993,80573.488,65841,2394642.0,15766533.0
79,1994,80882.126,67684,2434910.0,16480510.0
79,1995,81123.262,68882,2578793.0,17763312.0
79,1996,81300.865,72932,2594418.0,18921683.0
79,1997,81436.087,72902,2719643.0,19826755.0
79,1998,81524.383,72035,2802455.0,20187491.0
79,1999,81556.965,75411,2601122.0,19615366.0
79,2000,81551.677,72826,2968940.0,21621548.0
79,2001,81514.568,78827,2897202.0,22837837.0
79,2002,81443.427,69056,3014620.0,20817740.0
79,2003,81346.81,64985,2963731.0,19259811.0
79,2004,81266.673,81716,3111651.0,25427210.0
79,2005,81212.168,74651,3173800.0,23692700.0
79,2006,81177.817,72007,3114700.0,22427900.0
79,2007,81183.83,69611,2992075.0,20828077.0
79,2008,81217.482,80873,3213485.0,25988564.0
79,2009,81260.615,78091,3226036.0,25192350.0
79,2010,81325.09,72120,3297699.0,23782955.0
79,2011,81423.378,70139,3248200.0,22782700.0
79,2012,81545.565,73312,3056700.0,22409300.0
79,2013,81680.591,79979,3128200.0,25019100.0
79,2014,81858.825,86296,3219700.0,27784700.0
79,2015,82073.226,80877,3282700.0,26549500.0
79,2016,82331.423,76409,3201700.0,24463800.0
79,2017,82624.374,76443,3202600.0,24481600.0
79,2018,82896.696,66737,3036300.0,20263500.0
79,2019,83148.141,73964,3118100.0,23062600.0
79,2020,83328.988,78195,2835500.0,22172100.0
84,1961,8526.469,13026,1172900.0,1527870.0
84,1962,8540.805,14433,1193200.0,1722137.0
84,1963,8541.792,13142,1078200.0,1416932.0
84,1964,8534.89,16530,1263120.0,2088000.0
84,1965,8526.254,16469,1258130.0,2071988.0
84,1966,8520.63,17840,1132300.0,2020033.0
84,1967,8518.067,18419,1051050.0,1935922.0
84,1968,8518.837,14284,1097720.0,1568000.0
84,1969,8526.138,15986,1078210.0,1723594.0
84,1970,8544.873,19806,974800.0,1930736.0
84,1971,8576.109,19926,976600.0,1946000.0
84,1972,8616.667,19977,885000.0,1768000.0
84,1973,8666.39,19905,845000.0,1682000.0
84,1974,8729.701,23504,916000.0,2153000.0
84,1975,8805.415,22919,925000.0,2120000.0
84,1976,8890.428,25521,931000.0,2376000.0
84,1977,8983.236,18813,939000.0,1766516.0
84,1978,9084.308,27213,993800.0,2704452.0
84,1979,9194.178,24301,990500.0,2407000.0
84,1980,9307.148,29348,1012000.0,2970000.0
84,1981,9418.994,27556,1064000.0,2932000.0
84,1982,9528.815,28778,1056000.0,3039000.0
84,1983,9636.353,20925,984000.0,2059000.0
84,1984,9740.382,26713,867000.0,2316000.0
84,1985,9840.141,20464,883000.0,1807000.0
84,1986,9936.726,26311,908000.0,2389000.0
84,1987,10029.141,25971,891000.0,2314000.0
84,1988,10120.191,28152,893000.0,2514000.0
84,1989,10211.979,30163,915700.0,2762000.0
84,1990,10302.255,19332,1003000.0,1939000.0
84,1991,10391.547,31183,1014000.0,3162000.0
84,1992,10478.388,24315,941000.0,2288000.0
84,1993,10563.441,22952,905730.0,2078846.0
84,1994,10647.416,27510,897932.0,2470190.0
84,1995,10727.927,26341,878808.0,2314836.0
84,1996,10803.806,24149,863895.0,2086213.0
84,1997,10875.273,24172,861104.0,2081482.0
84,1998,10939.475,24379,846119.0,2062775.0
84,1999,10993.862,23910,826653.0,1976552.0
84,2000,11038.109,26666,857770.0,2287322.0
84,2001,11072.182,25096,875308.0,2196643.0
84,2002,11096.617,23432,870001.0,2038582.0
84,2003,11110.487,20076,847746.0,1701947.0
84,2004,11115.091,24757,845062.0,2092097.0
84,2005,11113.448,24058,839009.0,2018524.0
84,2006,11106.093,22859,777901.0,1778170.0
84,2007,11091.493,22353,728791.0,1629072.0
84,2008,11073.623,27769,747093.0,2074608.0
84,2009,11055.496,27436,779813.0,2139472.0
84,2010,11033.783,26044,737483.0,1920670.0
84,2011,11004.725,27005,687822.0,1857429.0
84,2012,10963.635,26650,688891.0,1835901.0
84,2013,10914.505,27777,659483.0,1831869.0
84,2014,10862.969,27466,571762.0,1570416.0
84,2015,10806.641,29050,502141.0,1458705.0
84,2016,10749.742,28928,539538.0,1560777.0
84,2017,10692.228,29284,463311.0,1356772.0
84,2018,10633.271,26526,404490.0,1072940.0
84,2019,10574.024,27939,350490.0,979220.0
84,2020,10512.232,30773,355880.0,1095150.0
89,1961,4220.367,7319,33686.0,24656.0
89,1962,4346.322,8200,39119.0,32079.0
89,1963,4475.716,9371,38000.0,35609.0
89,1964,4608.498,9304,38800.0,36100.0
89,1965,4744.461,9914,27400.0,27164.0
89,1966,4882.542,9580,30940.0,29642.0
89,1967,5022.615,8687,36326.0,31555.0
89,1968,5164.908,10975,30197.0,33140.0
89,1969,5308.294,10313,30262.0,31208.0
89,1970,5453.208,11003,32741.0,36025.0
89,1971,5598.298,12242,31067.0,38031.0
89,1972,5744.605,13695,34111.0,46715.0
89,1973,5895.101,16853,27950.0,47104.0
89,1974,6048.168,11764,43441.0,51106.0
89,1975,6201.734,11757,38601.0,45382.0
89,1976,6342.726,13055,36663.0,47864.0
89,1977,6487.153,12445,44800.0,55752.0
89,1978,6648.77,11377,52400.0,59616.0
89,1979,6814.717,15715,36120.0,56764.0
89,1980,6987.767,14615,39773.0,58128.0
89,1981,7165.502,17556,31500.0,55300.0
89,1982,7332.79,16413,29610.0,48600.0
89,1983,7512.048,20976,33180.0,69600.0
89,1984,7718.971,28168,32200.0,90700.0
89,1985,7932.185,17079,31500.0,53800.0
89,1986,8148.185,19986,26390.0,52744.0
89,1987,8369.359,20026,22680.0,45418.0
89,1988,8600.111,19966,24990.0,49895.0
89,1989,8839.538,19993,22120.0,44225.0
89,1990,9084.78,19983,16030.0,32033.0
89,1991,9329.557,20124,11270.0,22680.0
89,1992,9576.63,20000,11340.0,22680.0
89,1993,9831.868,19924,12180.0,24267.0
89,1994,10094.921,21025,12368.0,26004.0
89,1995,10363.09,20987,12390.0,26003.0
89,1996,10632.293,21020,11270.0,23690.0
89,1997,10905.381,20408,11270.0,23000.0
89,1998,11184.032,19721,7420.0,14633.0
89,1999,11463.504,19633,4200.0,8246.0
89,2000,11735.894,20934,4550.0,9525.0
89,2001,12009.194,29633,2097.0,6214.0
89,2002,12289.856,19142,1398.0,2676.0
89,2003,12570.504,20243,1398.0,2830.0
89,2004,12852.436,20181,2097.0,4232.0
89,2005,13132.814,21288,1398.0,2976.0
89,2006,13412.406,22718,699.0,1588.0
89,2007,13696.606,22217,839.0,1864.0
89,2008,13979.451,24005,769.0,1846.0
89,2009,14259.411,22132,699.0,1547.0
89,2010,14543.121,20572,699.0,1438.0
89,2011,14833.453,20501,699.0,1433.0
89,2012,15128.306,21674,699.0,1515.0
89,2013,15422.662,20234,769.0,1556.0
89,2014,15713.74,21769,769.0,1674.0
89,2015,16001.107,21214,280.0,594.0
89,2016,16291.004,21318,349.0,744.0
89,2017,16578.723,21267,300.0,638.0
89,2018,16850.176,21091,220.0,464.0
89,2019,17106.338,21438,153.0,328.0
89,2020,17362.718,21410,390.0,835.0
95,1961,2139.928,7824,1025.0,802.0
95,1962,2202.854,8084,934.0,755.0
95,1963,2267.708,8295,833.0,691.0
95,1964,2334.492,8034,697.0,560.0
95,1965,2403.465,8771,602.0,528.0
95,1966,2474.523,8762,614.0,538.0
95,1967,2547.497,8742,628.0,549.0
95,1968,2622.982,8799,641.0,564.0
95,1969,2701.381,8295,821.0,681.0
95,1970,2782.753,8295,821.0,681.0
95,1971,2867.501,8526,821.0,700.0
95,1972,2956.021,8750,800.0,700.0
95,1973,3046.715,8750,800.0,700.0
95,1974,3136.539,8333,600.0,500.0
95,1975,3231.631,8333,600.0,500.0
95,1976,3334.814,8333,600.0,500.0
95,1977,3441.122,8333,600.0,500.0
95,1978,3550.368,10000,1000.0,1000.0
95,1979,3662.736,7778,900.0,700.0
95,1980,3777.99,7778,900.0,700.0
95,1981,3895.736,6364,1100.0,700.0
95,1982,4015.647,6364,1100.0,700.0
95,1983,4137.784,5909,1100.0,650.0
95,1984,4261.919,5909,1100.0,650.0
95,1985,4387.693,6000,1000.0,600.0
95,1986,4515.568,6000,1000.0,600.0
95,1987,4645.733,5909,1100.0,650.0
95,1988,4778.114,5667,1200.0,680.0
95,1989,4913.676,5833,1200.0,700.0
95,1990,5053.234,5769,1300.0,750.0
95,1991,5196.887,5818,1351.0,786.0
95,1992,5344.774,5926,1350.0,800.0
95,1993,5496.841,5823,1446.0,842.0
95,1994,5652.934,6071,1400.0,850.0
95,1995,5812.832,5948,1513.0,900.0
95,1996,5976.55,6005,1547.0,929.0
95,1997,6144.112,6667,1500.0,1000.0
95,1998,6308.537,5000,2000.0,1000.0
95,1999,6477.365,4750,2000.0,950.0
95,2000,6656.725,5255,2000.0,1051.0
95,2001,6837.861,5300,2000.0,1060.0
95,2002,7019.908,5305,2000.0,1061.0
95,2003,7201.881,5000,2000.0,1000.0
95,2004,7383.407,5272,2003.0,1056.0
95,2005,7564.613,5310,2015.0,1070.0
95,2006,7745.2,5350,2028.0,1085.0
95,2007,7924.462,5393,2038.0,1099.0
95,2008,8101.777,5437,2047.0,1113.0
95,2009,8277.302,5750,1960.0,1127.0
95,2010,8450.933,5510,2069.0,1140.0
95,2011,8622.504,5422,2158.0,1170.0
95,2012,8792.367,5489,2139.0,1174.0
95,2013,8960.657,5498,2157.0,1186.0
95,2014,9127.846,5422,2202.0,1194.0
95,2015,9294.505,5408,2243.0,1213.0
95,2016,9460.798,5383,2274.0,1224.0
95,2017,9626.842,5402,2301.0,1243.0
95,2018,9792.85,5437,2299.0,1250.0
95,2019,9958.829,5408,2291.0,1239.0
95,2020,10121.763,5416,2297.0,1244.0
97,1961,10025.847,19095,1013700.0,1935700.0
97,1962,10057.458,17888,1103037.0,1973137.0
97,1963,10083.327,15708,1014049.0,1592851.0
97,1964,10114.174,18557,1154747.0,2142857.0
97,1965,10140.853,21703,1130414.0,2453283.0
97,1966,10170.085,21711,1081799.0,2348683.0
97,1967,10206.826,25895,1166862.0,3021625.0
97,1968,10244.338,25244,1331206.0,3360554.0
97,1969,10281.121,27141,1321000.0,3585385.0
97,1970,10315.366,21370,1274000.0,2722523.0
97,1971,10345.364,30809,1273000.0,3921939.0
97,1972,10376.617,31090,1317000.0,4094570.0
97,1973,10410.508,34793,1294038.0,4502385.0
97,1974,10457.947,37520,1324849.0,4970811.0
97,1975,10520.237,32036,1250873.0,4007324.0
97,1976,10578.508,38845,1325285.0,5148100.0
97,1977,10627.916,40566,1311219.0,5319049.0
97,1978,10664.862,42871,1324270.0,5677255.0
97,1979,10692.715,32667,1135350.0,3708866.0
97,1980,10698.679,47643,1275598.0,6077330.0
97,1981,10680.62,40098,1150656.0,4613863.0
97,1982,10655.624,43999,1309536.0,5761862.0
97,1983,10620.934,44173,1354926.0,5985098.0
97,1984,10580.906,54330,1360565.0,7391963.0
97,1985,10542.754,48449,1357776.0,6578346.0
97,1986,10505.772,43622,1328000.0,5793015.0
97,1987,10469.192,44192,1300639.0,5747761.0
97,1988,10434.265,54858,1280729.0,7025775.0
97,1989,10397.173,52643,1242233.0,6539521.0
97,1990,10375.989,50771,1220818.0,6198256.0
97,1991,10374.747,51900,1157600.0,6007888.0
97,1992,10370.06,40700,848430.0,3453112.0
97,1993,10357.421,30649,985548.0,3020655.0
97,1994,10342.434,46033,1058749.0,4873751.0
97,1995,10327.169,41644,1108000.0,4614200.0
97,1996,10308.267,32780,1193340.0,3911820.0
97,1997,10286.22,42153,1247569.0,5258817.0
97,1998,10260.967,41390,1183540.0,4898634.0
97,1999,10230.256,35948,734100.0,2638970.0
97,2000,10202.055,36044,1024430.0,3692470.0
97,2001,10177.955,43105,1205610.0,5196760.0
97,2002,10148.401,35212,1110471.0,3910244.0
97,2003,10118.062,26408,1113755.0,2941248.0
97,2004,10094.493,51174,1173800.0,6006820.0
97,2005,10073.525,45000,1130719.0,5088219.0
97,2006,10057.063,40719,1074735.0,4376235.0
97,2007,10041.172,35875,1111269.0,3986708.0
97,2008,10023.51,50024,1125629.0,5630833.0
97,2009,10008.579,38546,1146456.0,4419163.0
97,2010,9986.825,37038,1011182.0,3745190.0
97,2011,9953.245,41994,978000.0,4107000.0
97,2012,9922.127,37485,1070020.0,4010990.0
97,2013,9894.639,46386,1090480.0,5058300.0
97,2014,9867.901,47288,1112730.0,5261890.0
97,2015,9844.246,51796,1029318.0,5331426.0
97,2016,9815.104,53654,1044314.0,5603184.0
97,2017,9788.941,54287,966400.0,5246258.0
97,2018,9776.358,51244,1026150.0,5258430.0
97,2019,9771.796,52949,1015640.0,5377710.0
97,2020,9750.573,54680,936620.0,5121480.0
100,1961,456351.876,8507,12927000.0,10997000.0
100,1962,467024.193,8896,13570000.0,12072000.0
100,1963,477933.619,7929,13590000.0,10776000.0
100,1964,489059.309,7299,13499000.0,9853000.0
100,1965,500114.346,9132,13422000.0,12257000.0
100,1966,510992.617,8268,12572000.0,10394000.0
100,1967,521987.069,8874,12838000.0,11393000.0
100,1968,533431.909,11028,14998200.0,16540100.0
100,1969,545314.67,11688,15958100.0,18651600.0
100,1970,557501.301,12086,16625500.0,20093296.0
100,1971,569999.178,13066,18240496.0,23832496.0
100,1972,582837.973,13799,19138896.0,26409904.0
100,1973,596107.483,12708,19463600.0,24734608.0
100,1974,609721.951,11719,18583008.0,21778000.0
100,1975,623524.219,13384,18010304.0,24104400.0
100,1976,637451.448,14103,20453808.0,28846304.0
100,1977,651685.628,13866,20921504.0,29009904.0
100,1978,666267.76,14798,21455696.0,31749200.0
100,1979,681248.383,15683,22641200.0,35507808.0
100,1980,696828.385,14356,22171696.0,31830000.0
100,1981,712869.298,16299,22278800.0,36312608.0
100,1982,729169.466,16913,22144400.0,37451808.0
100,1983,745826.546,18158,23567408.0,42793904.0
100,1984,762895.156,18432,24672000.0,45476000.0
100,1985,780242.084,18701,23564896.0,44068800.0
100,1986,797878.993,20460,22997408.0,47051808.0
100,1987,815716.125,19162,23131200.0,44322896.0
100,1988,833729.681,20019,23062704.0,46169408.0
100,1989,852012.673,22444,24109104.0,54110208.0
100,1990,870452.165,21211,23501904.0,49849504.0
100,1991,888941.756,22814,24167104.0,55134496.0
100,1992,907574.049,23940,23261904.0,55689504.0
100,1993,926351.297,23267,24588900.0,57210100.0
100,1994,945261.958,23796,25147300.0,59840000.0
100,1995,964279.129,25590,25700000.0,65767400.0
100,1996,983281.218,24828,25011000.0,62097400.0
100,1997,1002335.23,26789,25887100.0,69350200.0
100,1998,1021434.576,24852,26696100.0,66345000.0
100,1999,1040500.054,25901,27523300.0,71287504.0
100,2000,1059633.675,27785,27486000.0,76368896.0
100,2001,1078970.907,27081,25730600.0,69680896.0
100,2002,1098313.039,27621,26344700.0,72766304.0
100,2003,1117415.123,26100,25195700.0,65760800.0
100,2004,1136264.583,27132,26594700.0,72156200.0
100,2005,1154638.713,26016,26382900.0,68636896.0
100,2006,1172373.788,26188,26483600.0,69354496.0
100,2007,1189691.809,27079,27994500.0,75806704.0
100,2008,1206734.806,28022,28038600.0,78570200.0
100,2009,1223640.16,29071,27752400.0,80679400.0
100,2010,1240613.62,28395,28457400.0,80803600.0
100,2011,1257621.191,29886,29068600.0,86874000.0
100,2012,1274487.215,31775,29860000.0,94880000.0
100,2013,1291132.063,31538,29650000.0,93510000.0
100,2014,1307246.509,31457,30470000.0,95850000.0
100,2015,1322866.505,27496,31470000.0,86530000.0
100,2016,1338636.34,30339,30420000.0,92290000.0
100,2017,1354195.68,31999,30785230.0,98510220.0
100,2018,1369003.306,33682,29650590.0,99869520.0
100,2019,1383112.05,35334,29318790.0,103596230.0
100,2020,1396387.127,34311,31357000.0,107590000.0
102,1961,21983.622,7970,3600000.0,2869119.0
102,1962,22605.05,7760,3550000.0,2754740.0
102,1963,23259.094,7259,3400000.0,2468140.0
102,1964,23948.624,7088,3700000.0,2622578.0
102,1965,24667.026,7761,4700000.0,3647713.0
102,1966,25398.7,8000,5476000.0,4380982.0
102,1967,26133.341,8000,4750000.0,3800000.0
102,1968,26875.302,8000,5500000.0,4400000.0
102,1969,27643.685,8000,5125000.0,4100000.0
102,1970,28449.705,8001,5327000.0,4262000.0
102,1971,29273.682,7260,5096656.0,3700000.0
102,1972,30111.574,8312,5469000.0,4546000.0
102,1973,30981.898,8084,5690000.0,4600000.0
102,1974,31895.534,7977,5892000.0,4700000.0
102,1975,32856.976,9189,5993000.0,5507000.0
102,1976,33841.06,10494,5759310.0,6044000.0
102,1977,34876.497,10122,5450710.0,5517200.0
102,1978,35993.661,10401,5442000.0,5660000.0
102,1979,37205.013,11258,5351698.0,6025148.0
102,1980,38520.664,9825,5953700.0,5849800.0
102,1981,40476.251,9017,6268885.0,5652852.0
102,1982,42500.03,10756,6191777.0,6660072.0
102,1983,44027.986,9858,6042201.0,5956162.0
102,1984,45628.402,10820,5736390.0,6206681.0
102,1985,47266.16,10704,6194534.0,6630522.0
102,1986,48913.237,11987,6304020.0,7556390.0
102,1987,50541.49,11533,6591066.0,7601280.0
102,1988,52111.868,11080,6552570.0,7260230.0
102,1989,53644.736,9605,6256892.0,6010024.0
102,1990,55793.629,12761,6278006.0,8011675.0
102,1991,57990.883,14199,6192659.0,8792666.0
102,1992,59372.016,15330,6639577.0,10178679.0
102,1993,59755.43,15766,6807258.0,10732342.0
102,1994,59985.749,16028,6781766.0,10869560.0
102,1995,60794.809,17096,6567440.0,11227546.0
102,1996,61598.378,15827,6327935.0,10015183.0
102,1997,62480.533,15947,6298995.0,10044716.0
102,1998,63461.421,19346,6179742.0,11955080.0
102,1999,64474.745,18301,4739067.0,8673197.0
102,2000,65544.383,15856,5100717.0,8087756.0
102,2001,66674.851,17033,5553132.0,9458618.0
102,2002,67327.117,19950,6240847.0,12450242.0
102,2003,67954.699,20969,6409406.0,13439565.0
102,2004,69061.674,22056,6605320.0,14568481.0
102,2005,70182.594,20585,6950720.0,14307970.0
102,2006,71275.76,21317,6878919.0,14663745.0
102,2007,72319.418,21997,7222311.0,15886609.0
102,2008,73318.394,13343,5246000.0,6999977.0
102,2009,74322.685,18192,6647371.0,12093028.0
102,2010,75373.855,18337,6621985.0,12142988.0
102,2011,76342.971,13608,6377003.0,8677966.0
102,2012,77324.451,13482,6539006.0,8816001.0
102,2013,78458.928,14538,6399992.0,9304246.0
102,2014,79961.672,17453,6061248.0,10578699.0
102,2015,81790.841,20159,5715616.0,11522318.0
102,2016,83306.231,24612,5928728.0,14592003.0
102,2017,84505.076,19466,6526587.0,12704746.0
102,2018,85617.562,19466,6684622.0,13012380.0
